Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
SHDDBC,"(37.48557692307692, 126.86298076923077)","(37.49759615384615, 126.87379807692308)"
SHDDBA,"(37.49759615384615, 126.86298076923077)","(37.50961538461539, 126.87379807692308)"
SHDDBD,"(37.48557692307692, 126.87379807692308)","(37.49759615384615, 126.88461538461539)"
SHDDBB,"(37.49759615384615, 126.87379807692308)","(37.50961538461539, 126.88461538461539)"
SHDBBC,"(37.53365384615385, 126.86298076923077)","(37.54567307692308, 126.87379807692308)"
SHDBBA,"(37.54567307692308, 126.86298076923077)","(37.55769230769231, 126.87379807692308)"
SHDBBD,"(37.53365384615385, 126.87379807692308)","(37.54567307692308, 126.88461538461539)"
SHDBBB,"(37.54567307692308, 126.87379807692308)","(37.55769230769231, 126.88461538461539)"
SHBCCC,"(37.55769230769231, 126.79807692307693)","(37.56971153846153, 126.80889423076924)"
SHBCCA,"(37.56971153846153, 126.79807692307693)","(37.58173076923077, 126.80889423076924)"
SHBCCD,"(37.55769230769231, 126.80889423076924)","(37.56971153846153, 126.81971153846155)"
SHBCCB,"(37.56971153846153, 126.80889423076924)","(37.58173076923077, 126.81971153846155)"
SHBCAC,"(37.58173076923077, 126.79807692307693)","(37.59375, 126.80889423076924)"
SHBCAA,"(37.59375, 126.79807692307693)","(37.605769230769226, 126.80889423076924)"
SHBCAD,"(37.58173076923077, 126.80889423076924)","(37.59375, 126.81971153846155)"
SHBCAB,"(37.59375, 126.80889423076924)","(37.605769230769226, 126.81971153846155)"
SHBCDC,"(37.55769230769231, 126.81971153846155)","(37.56971153846153, 126.83052884615385)"
SHBCDA,"(37.56971153846153, 126.81971153846155)","(37.58173076923077, 126.83052884615385)"
SHBCDD,"(37.55769230769231, 126.83052884615385)","(37.56971153846153, 126.84134615384616)"
SHBCDB,"(37.56971153846153, 126.83052884615385)","(37.58173076923077, 126.84134615384616)"
SHBCBC,"(37.58173076923077, 126.81971153846155)","(37.59375, 126.83052884615385)"
SHBCBA,"(37.59375, 126.81971153846155)","(37.605769230769226, 126.83052884615385)"
SHBCBD,"(37.58173076923077, 126.83052884615385)","(37.59375, 126.84134615384616)"
SHBCBB,"(37.59375, 126.83052884615385)","(37.605769230769226, 126.84134615384616)"
SHBDCC,"(37.55769230769231, 126.84134615384616)","(37.56971153846153, 126.85216346153847)"
SHBDCA,"(37.56971153846153, 126.84134615384616)","(37.58173076923077, 126.85216346153847)"
SHBDCD,"(37.55769230769231, 126.85216346153847)","(37.56971153846153, 126.86298076923077)"
SHBDCB,"(37.56971153846153, 126.85216346153847)","(37.58173076923077, 126.86298076923077)"
SHBDAC,"(37.58173076923077, 126.84134615384616)","(37.59375, 126.85216346153847)"
SHBDAA,"(37.59375, 126.84134615384616)","(37.605769230769226, 126.85216346153847)"
SHBDAD,"(37.58173076923077, 126.85216346153847)","(37.59375, 126.86298076923077)"
SHBDAB,"(37.59375, 126.85216346153847)","(37.605769230769226, 126.86298076923077)"
SHBDDC,"(37.55769230769231, 126.86298076923077)","(37.56971153846153, 126.87379807692308)"
SHBDDA,"(37.56971153846153, 126.86298076923077)","(37.58173076923077, 126.87379807692308)"
SHBDDD,"(37.55769230769231, 126.87379807692308)","(37.56971153846153, 126.88461538461539)"
SHBDDB,"(37.56971153846153, 126.87379807692308)","(37.58173076923077, 126.88461538461539)"
SHBDBC,"(37.58173076923077, 126.86298076923077)","(37.59375, 126.87379807692308)"
SHBDBA,"(37.59375, 126.86298076923077)","(37.605769230769226, 126.87379807692308)"
SHBDBD,"(37.58173076923077, 126.87379807692308)","(37.59375, 126.88461538461539)"
SHBDBB,"(37.59375, 126.87379807692308)","(37.605769230769226, 126.88461538461539)"
SHBBCC,"(37.605769230769226, 126.84134615384616)","(37.61778846153846, 126.85216346153847)"
SHBBCA,"(37.61778846153846, 126.84134615384616)","(37.62980769230769, 126.85216346153847)"
SHBBCD,"(37.605769230769226, 126.85216346153847)","(37.61778846153846, 126.86298076923077)"
SHBBCB,"(37.61778846153846, 126.85216346153847)","(37.62980769230769, 126.86298076923077)"
SHBBAC,"(37.62980769230769, 126.84134615384616)","(37.64182692307692, 126.85216346153847)"
SHBBAA,"(37.64182692307692, 126.84134615384616)","(37.65384615384615, 126.85216346153847)"
SHBBAD,"(37.62980769230769, 126.85216346153847)","(37.64182692307692, 126.86298076923077)"
SHBBAB,"(37.64182692307692, 126.85216346153847)","(37.65384615384615, 126.86298076923077)"
SHBBDC,"(37.605769230769226, 126.86298076923077)","(37.61778846153846, 126.87379807692308)"
SHBBDA,"(37.61778846153846, 126.86298076923077)","(37.62980769230769, 126.87379807692308)"
SHBBDD,"(37.605769230769226, 126.87379807692308)","(37.61778846153846, 126.88461538461539)"
SHBBDB,"(37.61778846153846, 126.87379807692308)","(37.62980769230769, 126.88461538461539)"
SICCCC,"(37.46153846153846, 126.88461538461539)","(37.47355769230769, 126.8954326923077)"
SICCCA,"(37.47355769230769, 126.88461538461539)","(37.48557692307692, 126.8954326923077)"
SICCCD,"(37.46153846153846, 126.8954326923077)","(37.47355769230769, 126.90625)"
SICCCB,"(37.47355769230769, 126.8954326923077)","(37.48557692307692, 126.90625)"
SICCAC,"(37.48557692307692, 126.88461538461539)","(37.49759615384615, 126.8954326923077)"
SICCAA,"(37.49759615384615, 126.88461538461539)","(37.50961538461539, 126.8954326923077)"
SICCAD,"(37.48557692307692, 126.8954326923077)","(37.49759615384615, 126.90625)"
SICCAB,"(37.49759615384615, 126.8954326923077)","(37.50961538461539, 126.90625)"
SICACC,"(37.50961538461539, 126.88461538461539)","(37.52163461538461, 126.8954326923077)"
SICACA,"(37.52163461538461, 126.88461538461539)","(37.53365384615385, 126.8954326923077)"
SICACD,"(37.50961538461539, 126.8954326923077)","(37.52163461538461, 126.90625)"
SICACB,"(37.52163461538461, 126.8954326923077)","(37.53365384615385, 126.90625)"
SICAAC,"(37.53365384615385, 126.88461538461539)","(37.54567307692308, 126.8954326923077)"
SICAAA,"(37.54567307692308, 126.88461538461539)","(37.55769230769231, 126.8954326923077)"
SICAAD,"(37.53365384615385, 126.8954326923077)","(37.54567307692308, 126.90625)"
SICAAB,"(37.54567307692308, 126.8954326923077)","(37.55769230769231, 126.90625)"
SICADC,"(37.50961538461539, 126.90625)","(37.52163461538461, 126.9170673076923)"
SICADA,"(37.52163461538461, 126.90625)","(37.53365384615385, 126.9170673076923)"
SICADD,"(37.50961538461539, 126.9170673076923)","(37.52163461538461, 126.92788461538461)"
SICADB,"(37.52163461538461, 126.9170673076923)","(37.53365384615385, 126.92788461538461)"
SICABC,"(37.53365384615385, 126.90625)","(37.54567307692308, 126.9170673076923)"
SICABA,"(37.54567307692308, 126.90625)","(37.55769230769231, 126.9170673076923)"
SICABD,"(37.53365384615385, 126.9170673076923)","(37.54567307692308, 126.92788461538461)"
SICABB,"(37.54567307692308, 126.9170673076923)","(37.55769230769231, 126.92788461538461)"
SICDBC,"(37.48557692307692, 126.94951923076923)","(37.49759615384615, 126.96033653846153)"
SICDBA,"(37.49759615384615, 126.94951923076923)","(37.50961538461539, 126.96033653846153)"
SICDBD,"(37.48557692307692, 126.96033653846153)","(37.49759615384615, 126.97115384615384)"
SICDBB,"(37.49759615384615, 126.96033653846153)","(37.50961538461539, 126.97115384615384)"
SICBCC,"(37.50961538461539, 126.92788461538461)","(37.52163461538461, 126.93870192307692)"
SICBCA,"(37.52163461538461, 126.92788461538461)","(37.53365384615385, 126.93870192307692)"
SICBCD,"(37.50961538461539, 126.93870192307692)","(37.52163461538461, 126.94951923076923)"
SICBCB,"(37.52163461538461, 126.93870192307692)","(37.53365384615385, 126.94951923076923)"
SICBAC,"(37.53365384615385, 126.92788461538461)","(37.54567307692308, 126.93870192307692)"
SICBAA,"(37.54567307692308, 126.92788461538461)","(37.55769230769231, 126.93870192307692)"
SICBAD,"(37.53365384615385, 126.93870192307692)","(37.54567307692308, 126.94951923076923)"
SICBAB,"(37.54567307692308, 126.93870192307692)","(37.55769230769231, 126.94951923076923)"
SICBDC,"(37.50961538461539, 126.94951923076923)","(37.52163461538461, 126.96033653846153)"
SICBDA,"(37.52163461538461, 126.94951923076923)","(37.53365384615385, 126.96033653846153)"
SICBDD,"(37.50961538461539, 126.96033653846153)","(37.52163461538461, 126.97115384615384)"
SICBDB,"(37.52163461538461, 126.96033653846153)","(37.53365384615385, 126.97115384615384)"
SICBBC,"(37.53365384615385, 126.94951923076923)","(37.54567307692308, 126.96033653846153)"
SICBBA,"(37.54567307692308, 126.94951923076923)","(37.55769230769231, 126.96033653846153)"
SICBBD,"(37.53365384615385, 126.96033653846153)","(37.54567307692308, 126.97115384615384)"
SICBBB,"(37.54567307692308, 126.96033653846153)","(37.55769230769231, 126.97115384615384)"
SIACCC,"(37.55769230769231, 126.88461538461539)","(37.56971153846153, 126.8954326923077)"
SIACCA,"(37.56971153846153, 126.88461538461539)","(37.58173076923077, 126.8954326923077)"
SIACCD,"(37.55769230769231, 126.8954326923077)","(37.56971153846153, 126.90625)"
SIACCB,"(37.56971153846153, 126.8954326923077)","(37.58173076923077, 126.90625)"
SIACAC,"(37.58173076923077, 126.88461538461539)","(37.59375, 126.8954326923077)"
SIACAA,"(37.59375, 126.88461538461539)","(37.605769230769226, 126.8954326923077)"
SIACAD,"(37.58173076923077, 126.8954326923077)","(37.59375, 126.90625)"
SIACAB,"(37.59375, 126.8954326923077)","(37.605769230769226, 126.90625)"
SIACDC,"(37.55769230769231, 126.90625)","(37.56971153846153, 126.9170673076923)"
SIACDA,"(37.56971153846153, 126.90625)","(37.58173076923077, 126.9170673076923)"
SIACDD,"(37.55769230769231, 126.9170673076923)","(37.56971153846153, 126.92788461538461)"
SIACDB,"(37.56971153846153, 126.9170673076923)","(37.58173076923077, 126.92788461538461)"
SIAAAC,"(37.62980769230769, 126.88461538461539)","(37.64182692307692, 126.8954326923077)"
SIAAAA,"(37.64182692307692, 126.88461538461539)","(37.65384615384615, 126.8954326923077)"
SIAAAD,"(37.62980769230769, 126.8954326923077)","(37.64182692307692, 126.90625)"
SIAAAB,"(37.64182692307692, 126.8954326923077)","(37.65384615384615, 126.90625)"
SIADCC,"(37.55769230769231, 126.92788461538461)","(37.56971153846153, 126.93870192307692)"
SIADCA,"(37.56971153846153, 126.92788461538461)","(37.58173076923077, 126.93870192307692)"
SIADCD,"(37.55769230769231, 126.93870192307692)","(37.56971153846153, 126.94951923076923)"
SIADCB,"(37.56971153846153, 126.93870192307692)","(37.58173076923077, 126.94951923076923)"
SIDCAC,"(37.48557692307692, 126.97115384615384)","(37.49759615384615, 126.98197115384615)"
SIDCAA,"(37.49759615384615, 126.97115384615384)","(37.50961538461539, 126.98197115384615)"
SIDCAD,"(37.48557692307692, 126.98197115384615)","(37.49759615384615, 126.99278846153845)"
SIDCAB,"(37.49759615384615, 126.98197115384615)","(37.50961538461539, 126.99278846153845)"
SIDCBC,"(37.48557692307692, 126.99278846153845)","(37.49759615384615, 127.00360576923076)"
SIDCBA,"(37.49759615384615, 126.99278846153845)","(37.50961538461539, 127.00360576923076)"
SIDCBD,"(37.48557692307692, 127.00360576923076)","(37.49759615384615, 127.01442307692307)"
SIDCBB,"(37.49759615384615, 127.00360576923076)","(37.50961538461539, 127.01442307692307)"
SIDACC,"(37.50961538461539, 126.97115384615384)","(37.52163461538461, 126.98197115384615)"
SIDACA,"(37.52163461538461, 126.97115384615384)","(37.53365384615385, 126.98197115384615)"
SIDACD,"(37.50961538461539, 126.98197115384615)","(37.52163461538461, 126.99278846153845)"
SIDACB,"(37.52163461538461, 126.98197115384615)","(37.53365384615385, 126.99278846153845)"
SIDAAC,"(37.53365384615385, 126.97115384615384)","(37.54567307692308, 126.98197115384615)"
SIDAAA,"(37.54567307692308, 126.97115384615384)","(37.55769230769231, 126.98197115384615)"
SIDAAD,"(37.53365384615385, 126.98197115384615)","(37.54567307692308, 126.99278846153845)"
SIDAAB,"(37.54567307692308, 126.98197115384615)","(37.55769230769231, 126.99278846153845)"
SIDADC,"(37.50961538461539, 126.99278846153845)","(37.52163461538461, 127.00360576923076)"
SIDADA,"(37.52163461538461, 126.99278846153845)","(37.53365384615385, 127.00360576923076)"
SIDADD,"(37.50961538461539, 127.00360576923076)","(37.52163461538461, 127.01442307692307)"
SIDADB,"(37.52163461538461, 127.00360576923076)","(37.53365384615385, 127.01442307692307)"
SIDABC,"(37.53365384615385, 126.99278846153845)","(37.54567307692308, 127.00360576923076)"
SIDABA,"(37.54567307692308, 126.99278846153845)","(37.55769230769231, 127.00360576923076)"
SIDABD,"(37.53365384615385, 127.00360576923076)","(37.54567307692308, 127.01442307692307)"
SIDABB,"(37.54567307692308, 127.00360576923076)","(37.55769230769231, 127.01442307692307)"
SIDBCC,"(37.50961538461539, 127.01442307692307)","(37.52163461538461, 127.02524038461537)"
SIDBCA,"(37.52163461538461, 127.01442307692307)","(37.53365384615385, 127.02524038461537)"
SIDBCD,"(37.50961538461539, 127.02524038461537)","(37.52163461538461, 127.03605769230768)"
SIDBCB,"(37.52163461538461, 127.02524038461537)","(37.53365384615385, 127.03605769230768)"
SIDBAC,"(37.53365384615385, 127.01442307692307)","(37.54567307692308, 127.02524038461537)"
SIDBAA,"(37.54567307692308, 127.01442307692307)","(37.55769230769231, 127.02524038461537)"
SIDBAD,"(37.53365384615385, 127.02524038461537)","(37.54567307692308, 127.03605769230768)"
SIDBAB,"(37.54567307692308, 127.02524038461537)","(37.55769230769231, 127.03605769230768)"
SIDBDC,"(37.50961538461539, 127.03605769230768)","(37.52163461538461, 127.046875)"
SIDBDA,"(37.52163461538461, 127.03605769230768)","(37.53365384615385, 127.046875)"
SIDBDD,"(37.50961538461539, 127.046875)","(37.52163461538461, 127.0576923076923)"
SIDBDB,"(37.52163461538461, 127.046875)","(37.53365384615385, 127.0576923076923)"
SIDBBC,"(37.53365384615385, 127.03605769230768)","(37.54567307692308, 127.046875)"
SIDBBA,"(37.54567307692308, 127.03605769230768)","(37.55769230769231, 127.046875)"
SIDBBD,"(37.53365384615385, 127.046875)","(37.54567307692308, 127.0576923076923)"
SIDBBB,"(37.54567307692308, 127.046875)","(37.55769230769231, 127.0576923076923)"
SIBCCC,"(37.55769230769231, 126.97115384615384)","(37.56971153846153, 126.98197115384615)"
SIBCCA,"(37.56971153846153, 126.97115384615384)","(37.58173076923077, 126.98197115384615)"
SIBCCD,"(37.55769230769231, 126.98197115384615)","(37.56971153846153, 126.99278846153845)"
SIBCCB,"(37.56971153846153, 126.98197115384615)","(37.58173076923077, 126.99278846153845)"
SIBDDC,"(37.55769230769231, 127.03605769230768)","(37.56971153846153, 127.046875)"
SIBDDA,"(37.56971153846153, 127.03605769230768)","(37.58173076923077, 127.046875)"
SIBDDD,"(37.55769230769231, 127.046875)","(37.56971153846153, 127.0576923076923)"
SIBDDB,"(37.56971153846153, 127.046875)","(37.58173076923077, 127.0576923076923)"
SIBDBC,"(37.58173076923077, 127.03605769230768)","(37.59375, 127.046875)"
SIBDBA,"(37.59375, 127.03605769230768)","(37.605769230769226, 127.046875)"
SIBDBD,"(37.58173076923077, 127.046875)","(37.59375, 127.0576923076923)"
SIBDBB,"(37.59375, 127.046875)","(37.605769230769226, 127.0576923076923)"
SJCCAC,"(37.48557692307692, 127.0576923076923)","(37.49759615384615, 127.06850961538461)"
SJCCAA,"(37.49759615384615, 127.0576923076923)","(37.50961538461539, 127.06850961538461)"
SJCCAD,"(37.48557692307692, 127.06850961538461)","(37.49759615384615, 127.07932692307693)"
SJCCAB,"(37.49759615384615, 127.06850961538461)","(37.50961538461539, 127.07932692307693)"
SJCCBC,"(37.48557692307692, 127.07932692307693)","(37.49759615384615, 127.09014423076924)"
SJCCBA,"(37.49759615384615, 127.07932692307693)","(37.50961538461539, 127.09014423076924)"
SJCCBD,"(37.48557692307692, 127.09014423076924)","(37.49759615384615, 127.10096153846155)"
SJCCBB,"(37.49759615384615, 127.09014423076924)","(37.50961538461539, 127.10096153846155)"
SJCACC,"(37.50961538461539, 127.0576923076923)","(37.52163461538461, 127.06850961538461)"
SJCACA,"(37.52163461538461, 127.0576923076923)","(37.53365384615385, 127.06850961538461)"
SJCACD,"(37.50961538461539, 127.06850961538461)","(37.52163461538461, 127.07932692307693)"
SJCACB,"(37.52163461538461, 127.06850961538461)","(37.53365384615385, 127.07932692307693)"
SJCAAC,"(37.53365384615385, 127.0576923076923)","(37.54567307692308, 127.06850961538461)"
SJCAAA,"(37.54567307692308, 127.0576923076923)","(37.55769230769231, 127.06850961538461)"
SJCAAD,"(37.53365384615385, 127.06850961538461)","(37.54567307692308, 127.07932692307693)"
SJCAAB,"(37.54567307692308, 127.06850961538461)","(37.55769230769231, 127.07932692307693)"
SJCDAC,"(37.48557692307692, 127.10096153846155)","(37.49759615384615, 127.11177884615385)"
SJCDAA,"(37.49759615384615, 127.10096153846155)","(37.50961538461539, 127.11177884615385)"
SJCDAD,"(37.48557692307692, 127.11177884615385)","(37.49759615384615, 127.12259615384616)"
SJCDAB,"(37.49759615384615, 127.11177884615385)","(37.50961538461539, 127.12259615384616)"
SJACAC,"(37.58173076923077, 127.0576923076923)","(37.59375, 127.06850961538461)"
SJACAA,"(37.59375, 127.0576923076923)","(37.605769230769226, 127.06850961538461)"
SJACAD,"(37.58173076923077, 127.06850961538461)","(37.59375, 127.07932692307693)"
SJACAB,"(37.59375, 127.06850961538461)","(37.605769230769226, 127.07932692307693)"
SJACBC,"(37.58173076923077, 127.07932692307693)","(37.59375, 127.09014423076924)"
SJACBA,"(37.59375, 127.07932692307693)","(37.605769230769226, 127.09014423076924)"
SJACBD,"(37.58173076923077, 127.09014423076924)","(37.59375, 127.10096153846155)"
SJACBB,"(37.59375, 127.09014423076924)","(37.605769230769226, 127.10096153846155)"
SJADAC,"(37.58173076923077, 127.10096153846155)","(37.59375, 127.11177884615385)"
SJADAA,"(37.59375, 127.10096153846155)","(37.605769230769226, 127.11177884615385)"
SJADAD,"(37.58173076923077, 127.11177884615385)","(37.59375, 127.12259615384616)"
SJADAB,"(37.59375, 127.11177884615385)","(37.605769230769226, 127.12259615384616)"
SJADBC,"(37.58173076923077, 127.12259615384616)","(37.59375, 127.13341346153847)"
SJADBA,"(37.59375, 127.12259615384616)","(37.605769230769226, 127.13341346153847)"
SJADBD,"(37.58173076923077, 127.13341346153847)","(37.59375, 127.14423076923077)"
SJADBB,"(37.59375, 127.13341346153847)","(37.605769230769226, 127.14423076923077)"
SJABCC,"(37.605769230769226, 127.10096153846155)","(37.61778846153846, 127.11177884615385)"
SJABCA,"(37.61778846153846, 127.10096153846155)","(37.62980769230769, 127.11177884615385)"
